Global_Time,Vehicle_ID,Lane_ID,Global_X,Global_Y,v_Vel,v_Acc,yaw,v_Length,v_Width,v_Height,CAV,Detected,Local_Y
811,4255.0,3.0,-46.648,33.9,19.673061944089113,-0.6114707240684254,0.238,4.792,2.163,1.488,0.0,0.0,310.90471514789925
812,4255.0,3.0,-27.19,33.979,18.842083398327873,-0.3277390171560768,0.221,4.792,2.163,1.488,0.0,0.0,330.3628033413614
813,4255.0,3.0,-8.964,34.05,19.01758390977696,0.13074988326387427,0.238,4.792,2.163,1.488,0.0,0.0,348.588881944555
814,4255.0,3.0,10.845,34.13,19.10358316485562,-0.679502734023572,0.238,4.792,2.163,1.488,0.0,0.0,368.39797116091535
815,4255.0,3.0,29.243,34.2,17.658578441729816,-1.537003638778046,0.236,4.792,2.163,1.488,0.0,0.0,386.79604827426624
816,4255.0,3.0,46.162,34.271,16.02957588729953,-1.2592532186197474,0.224,4.792,2.163,1.488,0.0,0.0,403.715128044375
817,4255.0,3.0,61.302,34.335,15.140072004490321,-0.8895038828092083,0.224,4.792,2.163,1.488,0.0,0.0,418.8552000488653
799,4257.0,1.0,-327.263,26.51,29.929026729914817,-1.2020022675253514,0.0,4.514,2.007,1.525,0.0,0.0,30.28009059360849
800,4257.0,1.0,-297.334,26.55,28.727024462389465,-0.78225030380022,0.0,4.514,2.007,1.525,0.0,0.0,60.20911732352331
801,4257.0,1.0,-269.809,26.585,28.364526122314377,-0.71049869751279,0.118,4.514,2.007,1.525,0.0,0.0,87.73413951838742
802,4257.0,1.0,-240.605,26.627,27.306027067363885,-1.293751851539712,0.079,4.514,2.007,1.525,0.0,0.0,116.93816956815206
803,4257.0,1.0,-215.197,26.662,25.777022419234953,-0.3547513536194913,0.053,4.514,2.007,1.525,0.0,0.0,142.3461936531152
804,4257.0,1.0,-189.051,26.695,26.596524360124903,-0.06749927159579983,0.126,4.514,2.007,1.525,0.0,0.0,168.49221440662197
805,4257.0,1.0,-162.004,26.734,25.642023876043353,-0.5827514841260992,0.09,4.514,2.007,1.525,0.0,0.0,195.539242373365
806,4257.0,1.0,-137.767,26.765,25.431021391872704,-0.17324951124955845,0.126,4.514,2.007,1.525,0.0,0.0,219.77626215870868
807,4257.0,1.0,-111.142,26.8,25.295524853544237,-0.22124980246366732,0.0,4.514,2.007,1.525,0.0,0.0,246.4012851571104
808,4257.0,1.0,-87.176,26.836,24.98852178694537,-0.1769901539569787,0.08,4.514,2.007,1.525,0.0,0.0,270.36731186579715
809,4257.0,1.0,-61.165,26.866,24.94154454563028,-0.8182175328529269,0.1,4.514,2.007,1.525,0.0,0.0,296.37832873100115
810,4257.0,1.0,-37.293,26.936,23.352086721239516,-1.3522220671289773,0.2,4.514,2.007,1.525,0.0,0.0,320.2504009570577
811,4257.0,1.0,-14.461,27.027,22.237100411372325,-1.2719955236390348,0.2,4.514,2.007,1.525,0.0,0.0,343.0825021734802
812,4257.0,1.0,7.181,27.116,20.808095673961446,-0.6572544242360578,0.201,4.514,2.007,1.525,0.0,0.0,364.72460177980236
813,4257.0,1.0,27.155,27.198,20.92259156290021,0.5314978551191274,0.203,4.514,2.007,1.525,0.0,0.0,384.6986935214031
814,4257.0,1.0,49.026,27.281,21.8710913841997,0.9484998212994924,0.23,4.514,2.007,1.525,0.0,0.0,406.5697849056028
799,4258.0,4.0,-327.41,37.01,29.436027170074922,-1.1090023505575815,0.0,4.792,2.163,1.488,0.0,0.0,30.14712164162519
800,4258.0,4.0,-297.974,37.05,28.32702481951734,-0.5545011752788049,0.0,4.792,2.163,1.488,0.0,0.0,59.58314881170011
801,4258.0,4.0,-270.756,37.085,28.327024819517312,-0.26049876521217996,0.119,4.792,2.163,1.488,0.0,0.0,86.80117128065987
802,4258.0,4.0,-241.32,37.125,27.80602728909298,-0.8282509308694301,0.119,4.792,2.163,1.488,0.0,0.0,116.23719845073474
803,4258.0,4.0,-215.144,37.163,26.670522957778452,-0.08152965941598467,0.075,4.792,2.163,1.488,0.0,0.0,142.41322585884583
804,4258.0,4.0,-187.979,37.195,27.64296797026101,-0.0445269040642593,0.114,4.792,2.163,1.488,0.0,0.0,169.57824436629164
805,4258.0,4.0,-159.858,37.152,26.581469149649934,-0.7817811410442772,-0.583,4.792,2.163,1.488,0.0,0.0,197.69916179936786
806,4258.0,4.0,-134.815,36.436,26.079405688172457,-0.5634656400515752,-2.16,4.792,2.163,1.488,0.0,0.0,222.7411826655915
807,4258.0,3.0,-107.697,35.549,25.454537869546783,-0.6794726677733536,-0.673,4.792,2.163,1.488,0.0,0.0,249.85797317571277
808,4258.0,3.0,-83.904,35.03,24.72046035262575,-0.5301749132652702,-2.053,4.792,2.163,1.488,0.0,0.0,273.6502584046851
809,4258.0,3.0,-58.254,34.026,24.394188043016243,-1.2861000748764368,-2.277,4.792,2.163,1.488,0.0,0.0,299.2988938809643
810,4258.0,3.0,-35.113,33.099,22.148260202872876,-1.9294391470125731,-2.294,4.792,2.163,1.488,0.0,0.0,322.43863449071756
811,4258.0,2.0,-13.955,32.2,20.535309748991097,-1.4707918976748005,-2.557,4.792,2.163,1.488,0.0,0.0,343.59541428671
812,4258.0,2.0,5.96,31.345,19.206676407523275,-0.6503398498556692,-1.968,4.792,2.163,1.488,0.0,0.0,363.50925398869975
813,4258.0,2.0,24.46,30.993,19.234630049279758,0.013103652330428872,-1.729,4.792,2.163,1.488,0.0,0.0,382.0087671017566
814,4258.0,2.0,44.43,30.817,19.232883712184133,-0.3693048052070935,0.675,4.792,2.163,1.488,0.0,0.0,401.97851408725927
815,4258.0,2.0,62.925,31.593,18.49602043886557,-0.736863273318562,3.213,4.792,2.163,1.488,0.0,0.0,420.47453452612484
799,4259.0,2.0,-327.211,30.011,29.74902555434461,-1.0820017065248386,0.018,4.792,2.163,1.488,0.0,0.0,30.33676885571705
800,4259.0,2.0,-297.462,30.05,28.66702384781977,-0.6922500500845707,0.0,4.792,2.163,1.488,0.0,0.0,60.08579441006166
801,4259.0,2.0,-269.877,30.085,28.364525454175467,-0.6934983786212925,0.119,4.792,2.163,1.488,0.0,0.0,87.6708165513566
802,4259.0,2.0,-240.733,30.126,27.280027090577185,-1.185251280271741,0.105,4.792,2.163,1.488,0.0,0.0,116.8148453184126
803,4259.0,2.0,-215.317,30.162,25.994022893631985,0.3109983860553278,0.053,4.792,2.163,1.488,0.0,0.0,142.23087073251097
804,4259.0,2.0,-188.745,30.195,27.90202386268784,1.0822517063016086,0.119,4.792,2.163,1.488,0.0,0.0,168.80289110567657
805,4259.0,2.0,-159.513,30.235,28.158526306235203,0.29175174393657244,0.119,4.792,2.163,1.488,0.0,0.0,198.03491845788665
806,4259.0,2.0,-132.428,30.272,28.485527350560986,-0.021499312665497428,0.057,4.792,2.163,1.488,0.0,0.0,225.11994371814697
807,4259.0,2.0,-102.542,30.314,28.115527680904208,-0.7305003500036378,0.08,4.792,2.163,1.488,0.0,0.0,255.00597315900862
808,4259.0,2.0,-76.197,30.351,27.02452665055371,-0.9254791295286608,0.08,4.792,2.163,1.488,0.0,0.0,281.3509990799554
809,4259.0,2.0,-48.493,30.39,26.264569421846886,-1.4394599627304174,0.238,4.792,2.163,1.488,0.0,0.0,309.05502646011604
810,4259.0,2.0,-23.668,30.49,24.145606725092875,-1.7137327686664605,0.238,4.792,2.163,1.488,0.0,0.0,333.88013792364916
811,4259.0,2.0,-0.202,30.582,22.837103884513965,-1.5177536559648104,0.221,4.792,2.163,1.488,0.0,0.0,357.3462399103018
812,4259.0,2.0,22.006,30.676,21.110099413163255,-1.1702449463445674,0.222,4.792,2.163,1.488,0.0,0.0,379.5543456926771
813,4259.0,2.0,42.018,30.759,20.49661399182483,-0.0644822367324025,0.224,4.792,2.163,1.488,0.0,0.0,399.5664387366283
814,4259.0,2.0,62.999,30.874,20.98113493969845,0.48452094787361943,0.69,4.792,2.163,1.488,0.0,0.0,420.54757367632675
800,4266.0,3.0,-339.973,33.494,28.20640422562321,0.8766150371332522,0.111,3.866,1.905,1.878,0.0,0.0,17.57943450541533
801,4266.0,3.0,-311.766,33.067,29.083019262756462,-0.08860303261410607,-1.771,3.866,1.905,1.878,0.0,0.0,45.78583873103854
802,4266.0,3.0,-281.805,32.065,28.029198160394998,-1.1451108909863361,-2.004,3.866,1.905,1.878,0.0,0.0,75.74547303092825
803,4266.0,2.0,-255.705,31.156,26.79279748078379,0.09206394336395007,-2.026,3.866,1.905,1.878,0.0,0.0,101.84423505182853
804,4266.0,2.0,-228.217,30.301,28.213326047122898,0.5345617621135901,-1.077,3.866,1.905,1.878,0.0,0.0,129.33106799249583
805,4266.0,2.0,-199.277,30.185,27.86192100501097,0.12384932637830204,0.147,3.866,1.905,1.878,0.0,0.0,158.27088714607433
806,4266.0,2.0,-172.493,30.22,28.461024699879502,0.44730171552016174,0.0,3.866,1.905,1.878,0.0,0.0,185.05491000251777
807,4266.0,2.0,-142.355,30.26,28.756524436051293,0.06850094105018201,0.0,3.866,1.905,1.878,0.0,0.0,215.19293654583333
808,4266.0,2.0,-114.98,30.295,28.598026581979866,-0.09624857778830176,0.148,3.866,1.905,1.878,0.0,0.0,242.56795887462036
809,4266.0,2.0,-85.159,30.338,28.56402728047469,-1.2797368309140467,0.08,3.866,1.905,1.878,0.0,0.0,272.38898970979307
810,4266.0,2.0,-57.852,30.374,26.038552920151773,-3.008487291868967,0.11,3.866,1.905,1.878,0.0,0.0,299.69601343556974
811,4266.0,2.0,-33.082,30.452,22.547052696736756,-3.3984836029748635,0.227,3.866,1.905,1.878,0.0,0.0,324.4660955500966
812,4266.0,2.0,-12.758,30.483,19.241585714202046,-1.8344084974412738,0.727,3.866,1.905,1.878,0.0,0.0,344.79011882904325
813,4266.0,2.0,5.401,30.606,18.87823570185421,-0.13614242382186603,0.197,3.866,1.905,1.878,0.0,0.0,362.9492669785007
814,4266.0,2.0,24.998,30.861,18.969300866558314,-0.3624441184161924,1.695,3.866,1.905,1.878,0.0,0.0,382.54659023275167
815,4266.0,2.0,43.338,31.83,18.153347465021824,-0.5019422076901634,3.421,3.866,1.905,1.878,0.0,0.0,400.88786871161733
816,4266.0,3.0,61.302,32.902,17.965416451177987,-0.18793101384383704,3.353,3.866,1.905,1.878,0.0,0.0,418.8532851627953
801,4267.0,2.0,-336.155,30.0,32.608029683162336,-3.061003948468212,0.0,4.514,2.007,1.525,0.0,0.0,21.392762142039587
802,4267.0,2.0,-303.547,30.044,29.547025734694124,-3.164252854076265,0.096,4.514,2.007,1.525,0.0,0.0,54.00079182520192
803,4267.0,2.0,-277.061,30.078,26.279523975009806,-1.4505007093819025,0.04,4.514,2.007,1.525,0.0,0.0,80.48681361142783
804,4267.0,2.0,-250.988,30.115,26.64602431593032,-0.10425024099301261,0.126,4.514,2.007,1.525,0.0,0.0,106.55983977522153
805,4267.0,2.0,-223.769,30.15,26.07102349302378,-0.05750061680176799,0.0,4.514,2.007,1.525,0.0,0.0,133.77886224328847
806,4267.0,2.0,-198.846,30.185,26.531023082326783,0.48274956899135546,0.126,4.514,2.007,1.525,0.0,0.0,158.7018867612691
807,4267.0,2.0,-170.707,30.22,27.03652263100649,0.4497512688016272,0.002,4.514,2.007,1.525,0.0,0.0,186.84090840794204
808,4267.0,2.0,-144.773,30.255,27.430525619930037,0.5647525024051916,0.126,4.514,2.007,1.525,0.0,0.0,212.77493202328208
809,4267.0,2.0,-115.846,30.295,28.166027635816874,-0.2347514607578205,0.126,4.514,2.007,1.525,0.0,0.0,241.7019596478021
810,4267.0,2.0,-88.441,30.334,26.961022698414396,-1.5742429152982425,0.08,4.514,2.007,1.525,0.0,0.0,269.1069872949158
811,4267.0,2.0,-61.924,30.365,25.01754180522039,-2.5839726377457666,0.126,4.514,2.007,1.525,0.0,0.0,295.6240050446309
812,4267.0,2.0,-38.406,30.43,21.793077422922863,-2.285973906014277,0.253,4.514,2.007,1.525,0.0,0.0,319.1420709053566
813,4267.0,2.0,-18.338,30.51,20.445593993191835,-0.9217434978629484,0.248,4.514,2.007,1.525,0.0,0.0,339.21015989047663
814,4267.0,2.0,2.485,30.598,19.949590427196966,-0.7992549655945567,0.211,4.514,2.007,1.525,0.0,0.0,360.0332588917403
815,4267.0,2.0,21.561,30.672,18.847084062002722,-0.7217540325797245,0.206,4.514,2.007,1.525,0.0,0.0,379.10934074487056
816,4267.0,2.0,40.179,30.749,18.506082362037517,-0.22650280440142012,0.231,4.514,2.007,1.525,0.0,0.0,397.7274270157457
817,4267.0,2.0,58.573,30.82,18.39407845319988,-0.11200390883763589,0.252,4.514,2.007,1.525,0.0,0.0,416.1215054689456
801,4268.0,1.0,-335.62,26.498,30.94903517318342,-1.701009839675141,0.07,7.936,2.891,3.462,0.0,0.0,21.92308201956809
802,4268.0,1.0,-304.671,26.545,29.24802533350828,-1.516756663482667,0.072,7.936,2.891,3.462,0.0,0.0,52.87211719275151
803,4268.0,1.0,-277.124,26.575,27.915521846218088,-0.2749987522662707,0.072,7.936,2.891,3.462,0.0,0.0,80.41913268658465
804,4268.0,1.0,-248.84,26.615,28.69802782897574,-0.19674781992105927,0.072,7.936,2.891,3.462,0.0,0.0,108.70316088518769
805,4268.0,1.0,-219.728,26.655,27.52202620637597,-0.7900026353670171,0.072,7.936,2.891,3.462,0.0,0.0,137.81518834453612
806,4268.0,1.0,-193.796,26.691,27.118022558241705,-0.3537503523039831,0.068,7.936,2.891,3.462,0.0,0.0,163.74721329793962
807,4268.0,1.0,-165.492,26.725,26.814525501768003,-0.3597496788081713,0.072,7.936,2.891,3.462,0.0,0.0,192.05123346101954
808,4268.0,1.0,-140.167,26.765,26.398523200625363,-0.20600115235695426,0.072,7.936,2.891,3.462,0.0,0.0,217.37626430147563
809,4268.0,1.0,-112.695,26.795,26.402523197054094,-0.7679993143145794,0.072,7.936,2.891,3.462,0.0,0.0,244.84827986227026
810,4268.0,1.0,-87.362,26.835,24.862524571996204,-1.277992177587656,0.08,7.936,2.891,3.462,0.0,0.0,270.1813106955838
811,4268.0,1.0,-62.97,26.865,23.846538841878782,-1.2357231733507916,0.072,7.936,2.891,3.462,0.0,0.0,294.57332900626267
812,4268.0,1.0,-39.669,26.925,22.39107822529462,-0.7157192947141766,0.217,7.936,2.891,3.462,0.0,0.0,317.8743883793414
813,4268.0,1.0,-18.188,27.012,22.41510025245043,0.13676190440699543,0.256,7.936,2.891,3.462,0.0,0.0,339.3554854568519
814,4268.0,1.0,5.161,27.105,22.66460203410861,-0.2669997616171855,0.222,7.936,2.891,3.462,0.0,0.0,362.70458888424224
815,4268.0,1.0,27.141,27.195,21.881100729216058,-0.4412506082516927,0.217,7.936,2.891,3.462,0.0,0.0,384.68468952506913
816,4268.0,1.0,48.923,27.285,21.782100817605226,-0.09899991161083221,0.217,7.936,2.891,3.462,0.0,0.0,406.46679034267436
801,4271.0,4.0,-339.249,36.995,31.922024950525486,-1.812998381318156,0.072,7.936,2.891,3.462,0.0,0.0,18.308112167549165
802,4271.0,4.0,-307.327,37.035,30.10902656920733,-1.5759985929163864,0.072,7.936,2.891,3.462,0.0,0.0,50.23013711807465
803,4271.0,4.0,-279.031,37.075,28.770027764692713,-0.20824981407031729,0.072,7.936,2.891,3.462,0.0,0.0,78.52616530596383
804,4271.0,4.0,-249.787,37.115,29.692526941066696,-0.16124985603283903,0.072,7.936,2.891,3.462,0.0,0.0,107.77019264746008
805,4271.0,4.0,-219.646,37.155,28.447528052627035,-0.9272508424803156,0.072,7.936,2.891,3.462,0.0,0.0,137.91121918809722
806,4271.0,4.0,-192.892,37.195,27.838025256106064,-0.6382527708523895,0.072,7.936,2.891,3.462,0.0,0.0,164.66524875271415
807,4271.0,4.0,-163.97,37.23,27.171022510922256,-0.5527495064939743,0.068,7.936,2.891,3.462,0.0,0.0,193.58726970030935
808,4271.0,4.0,-138.55,37.265,26.732526243118116,-0.07274859876957862,0.072,7.936,2.891,3.462,0.0,0.0,219.00729377455866
809,4271.0,4.0,-110.505,37.305,27.0255253133831,-0.8955042115218035,0.072,7.936,2.891,3.462,0.0,0.0,247.05232218654558
810,4271.0,4.0,-84.499,37.339,24.94151782007451,-1.8464916700197591,0.08,7.936,2.891,3.462,0.0,0.0,273.05834440132486
811,4271.0,4.0,-60.622,37.365,23.33254197334358,-1.2369654886374875,0.073,7.936,2.891,3.462,0.0,0.0,296.9353578266946
812,4271.0,4.0,-37.834,37.433,22.467586842799534,0.23878252564514924,0.243,7.936,2.891,3.462,0.0,0.0,319.723428348012
813,4271.0,4.0,-15.687,37.525,23.81010702463388,1.4502627361051879,0.217,7.936,2.891,3.462,0.0,0.0,341.87053151229367
814,4271.0,4.0,9.786,37.625,25.36811231500991,0.8585042445560873,0.217,7.936,2.891,3.462,0.0,0.0,367.3436423972798
815,4271.0,4.0,35.049,37.727,25.527115513746054,0.21150248372424585,0.244,7.936,2.891,3.462,0.0,0.0,392.6067561423135
816,4271.0,4.0,60.84,37.832,25.7911172824584,0.2640017687123475,0.254,7.936,2.891,3.462,0.0,0.0,418.3978734247719
801,4274.0,3.0,-348.777,33.483,31.575027932889412,-1.9155029667764012,0.02,4.605,1.932,1.855,0.0,0.0,8.775427666743111
802,4274.0,3.0,-317.202,33.525,29.65952496611301,-1.558001281542694,0.127,4.605,1.932,1.855,0.0,0.0,40.350455599632525
803,4274.0,3.0,-289.458,33.56,28.459025369804024,0.027501979864165804,0.0,4.605,1.932,1.855,0.0,0.0,68.09447759896914
804,4274.0,3.0,-260.284,33.601,29.714528925841343,-0.006750662112363415,0.022,4.605,1.932,1.855,0.0,0.0,97.26850633924057
805,4274.0,3.0,-230.029,33.643,28.445524045579297,-1.1160026783772956,0.068,4.605,1.932,1.855,0.0,0.0,127.52353545065182
806,4274.0,3.0,-203.393,33.675,27.48252356908675,-0.9869991187870859,0.127,4.605,1.932,1.855,0.0,0.0,154.15955443039917
807,4274.0,3.0,-175.064,33.715,26.471525808005126,-1.0529997279998895,0.127,4.605,1.932,1.855,0.0,0.0,182.48858258882532
808,4274.0,3.0,-150.45,33.749,25.376524113086973,-0.71071863103937,0.03,4.605,1.932,1.855,0.0,0.0,207.10260604640942
809,4274.0,3.0,-124.311,33.785,25.050088545926386,-0.9313276748818353,0.127,4.605,1.932,1.855,0.0,0.0,233.24163081499927
810,4274.0,3.0,-100.35,33.915,23.513868763323302,-1.2490041141490664,-0.256,4.605,1.932,1.855,0.0,0.0,257.2027831382622
811,4274.0,3.0,-77.283,33.62,22.552080317628253,-1.2397429957073456,-1.449,4.605,1.932,1.855,0.0,0.0,280.2693683416459
812,4274.0,3.0,-55.245,33.317,21.03438277190861,-0.929118228546173,1.79,4.605,1.932,1.855,0.0,0.0,302.3069437735187
813,4274.0,3.0,-35.215,34.221,20.693843860535907,-0.2592119162805204,2.978,4.605,1.932,1.855,0.0,0.0,322.3381338854631
814,4274.0,3.0,-13.86,35.356,20.51595893934757,-0.39898294029264036,3.099,4.605,1.932,1.855,0.0,0.0,343.6946314945905
815,4274.0,4.0,5.814,36.432,19.895877979950626,-0.005289633746443201,3.186,4.605,1.932,1.855,0.0,0.0,363.37005176415823
816,4274.0,4.0,25.929,37.445,20.505379671854683,0.49927283671260625,2.285,4.605,1.932,1.855,0.0,0.0,383.48638745449176
817,4274.0,4.0,46.823,37.776,20.89442365337584,0.38904398152115505,0.255,4.605,1.932,1.855,0.0,0.0,404.3808111078676
802,4275.0,1.0,-344.589,26.458,28.851023683540966,0.3910156862409977,0.081,3.633,1.845,1.501,0.0,0.0,12.954036576155232
803,4275.0,1.0,-315.738,26.495,29.242039369781963,0.5782625124355203,0.156,3.633,1.845,1.501,0.0,0.0,41.8050602596962
804,4275.0,1.0,-286.105,26.556,30.007548708412006,-0.2935027445824616,0.369,3.633,1.845,1.501,0.0,0.0,71.43811531571916
805,4275.0,1.0,-255.723,26.608,28.65503388061704,-0.9620118357465604,0.057,3.633,1.845,1.501,0.0,0.0,101.82015767652021
806,4275.0,1.0,-228.795,26.645,28.083525036918886,-0.5027555643850334,0.156,3.633,1.845,1.501,0.0,0.0,128.74818307695324
807,4275.0,1.0,-199.556,26.683,27.649522751846973,-0.4345006142782495,0.106,3.633,1.845,1.501,0.0,0.0,157.98720775035798
808,4275.0,1.0,-173.496,26.716,27.214523808362387,-0.12574888551958452,0.14,3.633,1.845,1.501,0.0,0.0,184.0472285806472
809,4275.0,1.0,-145.127,26.755,27.398024980807804,-0.5814994808254141,0.156,3.633,1.845,1.501,0.0,0.0,212.41625536708275
810,4275.0,1.0,-118.7,26.79,26.05152484671156,-1.1045003501585882,0.0,3.633,1.845,1.501,0.0,0.0,238.8432785422628
811,4275.0,1.0,-93.024,26.827,25.189024280490628,-1.2357485626287783,0.08,3.633,1.845,1.501,0.0,0.0,264.51930506050587
812,4275.0,1.0,-68.322,26.86,23.580027721454,-0.9822264063055997,0.011,3.633,1.845,1.501,0.0,0.0,289.22132710324405
813,4275.0,1.0,-45.864,26.9,23.22457146787943,-0.20196206980295983,0.312,3.633,1.845,1.501,0.0,0.0,311.6793605034139
814,4275.0,1.0,-21.873,26.998,23.176103581848082,-0.5094858482610931,0.248,3.633,1.845,1.501,0.0,0.0,335.6704700390029
815,4275.0,1.0,0.488,27.086,22.205599771357242,-0.8927532117686923,0.186,3.633,1.845,1.501,0.0,0.0,358.03156766711004
816,4275.0,1.0,22.538,27.177,21.390597158310698,-0.525751535016795,0.232,3.633,1.845,1.501,0.0,0.0,380.0816695817174
817,4275.0,1.0,43.269,27.26,21.154096701323652,0.09325192116128278,0.312,3.633,1.845,1.501,0.0,0.0,400.81276198373143
818,4275.0,1.0,64.846,27.35,21.577101000633263,0.4230042993096106,0.312,3.633,1.845,1.501,0.0,0.0,422.3898629843647
802,4276.0,2.0,-343.194,29.99,25.48702401443043,-0.0005033402480769666,0.112,10.273,3.944,4.253,0.0,0.0,14.353755063818557
803,4276.0,2.0,-317.707,30.025,25.48652067418235,0.3004997317077045,0.056,10.273,3.944,4.253,0.0,0.0,39.840779078248985
804,4276.0,2.0,-292.221,30.055,26.088023477845837,0.037001637312908287,0.056,10.273,3.944,4.253,0.0,0.0,65.32679641218326
805,4276.0,2.0,-265.531,30.095,25.560523948808168,-0.05430240046770152,0.056,10.273,3.944,4.253,0.0,0.0,92.01682603394066
806,4276.0,2.0,-241.1,30.125,25.979418676910434,0.44243178882960876,0.056,10.273,3.944,4.253,0.0,0.0,116.44784430979959
807,4276.0,2.0,-213.572,30.008,26.445387526467385,0.431599501512995,-0.508,10.273,3.944,4.253,0.0,0.0,143.97566338776153
808,4276.0,2.0,-188.209,29.992,26.842617679936424,0.5158868420710121,0.143,10.273,3.944,4.253,0.0,0.0,169.33861936273436
809,4276.0,2.0,-159.887,30.22,27.47716121060941,-0.3357914589167095,0.219,10.273,3.944,4.253,0.0,0.0,197.66089874763438
810,4276.0,2.0,-133.255,30.27,26.171034762103005,-1.2683180200571016,0.116,10.273,3.944,4.253,0.0,0.0,224.29294178395318
811,4276.0,2.0,-107.545,30.307,24.940525170495206,-1.745296213737582,0.08,10.273,3.944,4.253,0.0,0.0,250.0029682718404
812,4276.0,2.0,-83.374,30.341,22.68044233462784,-1.6183130305980242,0.08,10.273,3.944,4.253,0.0,0.0,274.1739921249436
813,4276.0,2.0,-62.184,30.251,21.703899109299158,-0.6876548443098258,-0.573,10.273,3.944,4.253,0.0,0.0,295.36385294109607
814,4276.0,2.0,-39.966,30.219,21.30513264600819,-0.7926280250080424,0.211,10.273,3.944,4.253,0.0,0.0,317.5817903435419
815,4276.0,2.0,-19.574,30.478,20.118643059283073,-0.9030810407984688,0.542,10.273,3.944,4.253,0.0,0.0,337.97411823311245
816,4276.0,2.0,0.271,30.46,19.498970564411252,-0.12980500561540964,-0.395,10.273,3.944,4.253,0.0,0.0,357.81907646210806
817,4276.0,2.0,19.424,30.46,19.859033048052254,0.7600621265131764,0.129,10.273,3.944,4.253,0.0,0.0,376.97205936193495
818,4276.0,2.0,39.989,30.536,21.019094817437605,0.8070366952726715,0.209,10.273,3.944,4.253,0.0,0.0,397.53714255821257
819,4276.0,2.0,61.462,30.63,21.473106438597597,0.4540116211599923,0.365,10.273,3.944,4.253,0.0,0.0,419.01024899681016
802,4277.0,4.0,-346.668,36.985,26.18002339570645,0.10749990402188558,0.09,6.366,2.351,2.431,0.0,0.0,10.889105428599635
803,4277.0,4.0,-320.488,37.02,26.287523299728335,0.26975142950916187,0.0,6.366,2.351,2.431,0.0,0.0,37.069128824306084
804,4277.0,4.0,-294.093,37.055,26.719526254724773,-0.42074962434616126,0.09,6.366,2.351,2.431,0.0,0.0,63.464152028056304
805,4277.0,4.0,-267.049,37.095,25.446024051036012,-0.9982541197845851,0.09,6.366,2.351,2.431,0.0,0.0,90.50818133375563
806,4277.0,4.0,-243.201,37.125,24.723018015155603,-0.7655026572411003,0.09,6.366,2.351,2.431,0.0,0.0,114.35620013012833
807,4277.0,4.0,-217.603,37.155,23.91501873655381,-0.747746993908045,0.09,6.366,2.351,2.431,0.0,0.0,139.95421736406684
808,4277.0,4.0,-195.371,37.185,23.227524027339513,-0.13449720736019444,0.09,6.366,2.351,2.431,0.0,0.0,162.18623760323595
809,4277.0,4.0,-171.148,37.222,23.646024321833423,-0.07850126619144504,0.045,6.366,2.351,2.431,0.0,0.0,186.40926541874586
810,4277.0,4.0,-148.079,37.253,23.070521494956623,-0.2815017530879729,0.054,6.366,2.351,2.431,0.0,0.0,209.4782862469028
811,4277.0,4.0,-125.007,37.285,23.083020815657477,-0.2740004235063367,0.09,6.366,2.351,2.431,0.0,0.0,232.5503084086591
812,4277.0,4.0,-101.913,37.315,22.52252064794395,-0.03800063421174826,0.08,6.366,2.351,2.431,0.0,0.0,255.64432787821775
813,4277.0,4.0,-79.962,37.346,23.00701954723398,0.29126343681361533,0.08,6.366,2.351,2.431,0.0,0.0,277.595349704547
814,4277.0,4.0,-55.899,37.375,23.10504752157118,-0.6147157101250329,0.09,6.366,2.351,2.431,0.0,0.0,301.6583669726857
815,4277.0,4.0,-33.752,37.448,21.777588126983915,-1.2949771292845895,0.22,6.366,2.351,2.431,0.0,0.0,323.80544474768936
816,4277.0,4.0,-12.344,37.536,20.515093263002,-1.1089996780020073,0.252,6.366,2.351,2.431,0.0,0.0,345.21354322665354
817,4277.0,4.0,7.278,37.615,19.5595887709799,-0.3302517095630435,0.268,6.366,2.351,2.431,0.0,0.0,364.83563127369337
818,4277.0,4.0,26.775,37.695,19.854589843875914,0.07175027000965883,0.27,6.366,2.351,2.431,0.0,0.0,384.33272076861334
819,4277.0,4.0,46.987,37.776,19.703089310999218,-0.330250707354665,0.249,6.366,2.351,2.431,0.0,0.0,404.5448109614452
820,4277.0,4.0,66.181,37.855,19.194088429166584,-0.5090008818326339,0.264,6.366,2.351,2.431,0.0,0.0,423.7388993906118
804,4282.0,3.0,-326.415,33.515,32.25302465500223,-1.9034983005179953,0.068,8.468,2.891,3.827,0.0,0.0,31.137450462401247
805,4282.0,3.0,-294.162,33.555,30.349526354484233,-1.4207487315266345,0.068,8.468,2.891,3.827,0.0,0.0,63.390475117403476
806,4282.0,3.0,-265.716,33.595,29.41152719194896,-0.9547508179277706,0.068,8.468,2.891,3.827,0.0,0.0,91.83650317136971
807,4282.0,3.0,-235.339,33.635,28.440024718628692,-1.0170024326969749,0.068,8.468,2.891,3.827,0.0,0.0,122.2135295013014
808,4282.0,3.0,-208.836,33.67,27.37752232655501,-0.6694994022572942,0.101,8.468,2.891,3.827,0.0,0.0,148.7165526086271
809,4282.0,3.0,-180.584,33.705,27.101025914114103,-0.9397491609728021,0.068,8.468,2.891,3.827,0.0,0.0,176.9685741544114
810,4282.0,3.0,-154.634,33.745,25.498024004609405,-1.2730028722740627,0.068,8.468,2.891,3.827,0.0,0.0,202.9186044368553
